ID,Date,# of words in the review,Rating (1-5 stars),Review,,
713,10/10/20,3,5, cool like it,,
714,10/10/20,3,5, love this game,,
715,10/10/20,3,5, love this game.,,
716,10/10/20,3,5, passes the time,,
717,10/10/20,3,5, love love love,,
718,10/10/20,3,5, awesome very addictive,,
719,10/10/20,3,5, nice and relaxing.,,
720,10/10/20,3,5, excellent time killer.,,
721,10/10/20,3,5, i love it.,,
722,10/10/20,3,5, i love tapfish!!!!,,
723,10/10/20,3,5, fun fun fun.,,
724,10/10/20,3,5, lots of fun,,
725,10/10/20,3,5, i love it!,,
726,10/10/20,3,5, great time killer!!,,
727,10/10/20,3,5, lots of fun,,
728,10/10/20,3,5, cool addicting game,,
729,10/10/20,3,5, he loves it,,
730,10/10/20,3,5, omg extremely addicting,,
731,10/10/20,3,5, fun time killer,,
732,10/10/20,3,5, love this game,,
733,10/10/20,3,5, love this game!!,,
734,10/10/20,3,5, great fun app,,
735,10/10/20,3,5, i love it,,
736,10/10/20,3,5, extremely addictive game!!,,
737,10/10/20,3,5, love this game,,
738,10/10/20,3,5, fun to play,,
739,10/10/20,3,5, daughter loves it,,
740,10/10/20,3,5, add me please.,,
741,10/10/20,3,5, love it need.,,
742,10/10/20,3,5, coin fish lower.,,
743,10/10/20,3,5, free fish bucks,,
744,10/10/20,3,5, love this game,,
745,10/10/20,3,5, awesome fun game,,
746,10/10/20,3,5, fun and addictive!,,
747,10/10/20,3,5, lucid...love it!,,
748,10/10/20,3,5, a great game,,
749,10/10/20,3,5, updates are wonderful,,
750,10/10/20,3,5, love this app,,
751,10/10/20,3,4, like the contest.,,
752,10/10/20,3,4, love this app....,,
753,10/10/20,3,4, like its ok,,
754,10/10/20,3,4," visit my tanks ""fishfanzy1116""",,
755,10/10/20,3,4, it never froze.,,
756,10/10/20,3,4, loading my a$$.,,
757,10/10/20,3,4, about to uninstall.,,
758,10/10/20,3,4, fun...fun...fun!,,
759,10/10/20,3,4, a little glitch,,
760,10/10/20,3,4, i am addicted.,,
761,10/10/20,3,4, great fish events.,,
762,10/10/20,3,4, i'm uninstalling.,,
763,10/10/20,3,4, it is addicting.,,
764,10/10/20,3,4, addicting for sure,,
765,10/10/20,3,4, otherwise awesome game!,,
766,10/10/20,3,4, please send em,,
767,10/10/20,3,4, love this game..,,
768,10/10/20,3,4, love the game.,,
769,10/10/20,3,4, usually very soothing.,,
770,10/10/20,3,4, addictive lol xx,,
771,10/10/20,3,4, keeps him entertained,,
772,10/10/20,3,4, love the events.,,
773,10/10/20,3,4, love this game.,,
774,10/10/20,3,4, lots of fun!,,
775,10/10/20,3,4, itz really addicting!,,
776,10/10/20,3,4, breeding is fun.,,
777,10/10/20,3,4, fun...fun...fun!,,
778,10/10/20,3,4, very fun game.,,
779,10/10/20,3,4, lots of fun.,,
780,10/10/20,3,4, fish bucks suck.,,
781,10/10/20,3,4, love this game.,,
782,10/10/20,3,4, so addicting though.,,
783,10/10/20,3,4, love this game,,
784,10/10/20,3,4, luv this game,,
785,10/10/20,3,4, game is awesome.,,
786,10/10/20,3,4, really beautiful graphics.,,
787,10/10/20,3,4, great stress reliever!,,
788,10/10/20,3,4, love the game!,,
789,10/10/20,3,4, fun fun fun,,
790,10/10/20,3,4, thats a bummer.,,
791,10/10/20,3,4, lk major fixing.,,
792,10/10/20,3,4, but very entertaining.,,
793,10/10/20,3,4, tons of fun!,,
794,10/10/20,3,4, love this game,,
795,10/10/20,3,4, they love it,,
796,10/10/20,3,4, not bad game,,
797,10/10/20,3,4, put more mission,,
798,10/10/20,3,4, good game though,,
799,10/10/20,3,4, on my phone,,
800,10/10/20,3,4, absolutely love this!,,
801,10/10/20,3,4, enjoying tap fish.,,
802,10/10/20,3,4, overall good game.,,
803,10/10/20,3,4, real slow progression,,
804,10/10/20,3,4, fun and pretty.,,
805,10/10/20,3,4, enjoying tap fish.,,
806,10/10/20,3,4, good time passer,,
807,10/10/20,3,4, addicting and fun.,,
808,10/10/20,3,4, what a suprise.,,
809,10/10/20,3,4, i love it!,,
810,10/10/20,3,4, i like it.,,
811,10/10/20,3,4, love this game,,
812,10/10/20,3,4, pretty good stuff.,,
813,10/10/20,3,4, fun fun fun,,
814,10/10/20,3,4, overall good game.,,
815,10/10/20,3,4, kids live it.,,
816,10/10/20,3,4, keeps geting better,,
817,10/10/20,3,4, love this game.,,
818,10/10/20,3,1, i like sushi.,,
819,10/10/20,3,1, i'm irritated.,,
820,10/10/20,3,1, then 14 fish bucks.,,
821,10/10/20,3,1, version 2.45 (1-8-13) droid bionic,,
822,10/10/20,3,1, very poorly done.,,
823,10/10/20,3,1, last update sucks!!,,
824,10/10/20,3,1, best game ever.,,
825,10/10/20,3,1, chasing bubbles...really?,,
826,10/10/20,3,1, thanks for nothing!,,
827,10/10/20,3,1, data parsing error.,,
828,10/10/20,3,1, im so disappointed!,,
829,10/10/20,3,1, boring.....so boring,,
830,10/10/20,3,1, kept force closing,,
831,10/10/20,3,1, definitely uninstaling pronto!!!,,
832,10/10/20,3,1, fixes needed urgently!!!,,
833,10/10/20,3,1, i am  uninstalling!,,
834,10/10/20,3,1, freezes way 2 much!,,
835,10/10/20,3,1, always force close.!!!!,,
836,10/10/20,3,1, this is ridiculous!,,
837,10/10/20,3,3, in data middle,,
838,10/10/20,3,3, what the hell!,,
839,10/10/20,3,3, please fix asap!,,
840,10/10/20,3,3, ay yay yay!!,,
841,10/10/20,3,3, this games alright.,,
842,10/10/20,3,3, its fun though,,
843,10/10/20,3,3, i like itttttt,,
844,10/10/20,3,3, this games alright.,,
845,10/10/20,3,3, its fun though,,
846,10/10/20,3,3, it's unfair.,,
847,10/10/20,3,3, stores stuff needlessly.,,
848,10/10/20,3,3, upgrades ruined it.,,
849,10/10/20,3,3, enjoy playing this,,
850,10/10/20,3,3, love the game.,,
851,10/10/20,3,3, love this game!,,
852,10/10/20,3,3, love this game!,,
853,10/10/20,3,3, fish lady frustrated!,,
854,10/10/20,3,3, pretty fun game.,,
855,10/10/20,3,3, game is fun.,,
856,10/10/20,3,3, fewer force closes.,,
857,10/10/20,3,3, really interesting fish.,,
858,10/10/20,3,3, love this game,,
859,10/10/20,3,3, love this game,,
860,10/10/20,3,3, love the game,,
861,10/10/20,3,3, fix this asap!!!!,,
862,10/10/20,3,3, helps pass time,,
863,10/10/20,3,3," visit my tanks ""fishfanzy1116""",,
864,10/10/20,3,2, dnt know how ..,,
865,10/10/20,3,2, bred fish missing.,,
866,10/10/20,3,2, dropped the ball.,,
867,10/10/20,3,2, thanks for nothing.,,
868,10/10/20,3,2, is way better!,,
869,10/10/20,3,2, fix these issues.,,
870,10/10/20,3,2, friend id: crashsplash,,
871,10/10/20,3,2, what the heck!!??,,
872,10/10/20,4,5, its easy to play.,,
873,10/10/20,4,5, this game is great.,,
874,10/10/20,4,5, best game i played,,
875,10/10/20,4,5, neat game for kids,,
876,10/10/20,4,5, my kids love it,,
877,10/10/20,4,5, addictive and good fun.,,
878,10/10/20,4,5, i love this game.,,
879,10/10/20,4,5, definitely worth the download!,,
880,10/10/20,4,5, it's worth it,,
881,10/10/20,4,5, awesome getting best game,,
882,10/10/20,4,5, i love this game!,,
883,10/10/20,4,5, offers a few challenges!,,
884,10/10/20,4,5, most cool entertained app,,
885,10/10/20,4,5, i love tap fish,,
886,10/10/20,4,5, great to play anytime.,,
887,10/10/20,4,5, i love this game.,,
888,10/10/20,4,5, i love this game.,,
889,10/10/20,4,5, andkids love it to.,,
890,10/10/20,4,5, fun game to play,,
891,10/10/20,4,5, relaxing live wall paper,,
892,10/10/20,4,5, tap fish is awesome,,
893,10/10/20,4,5, luv feedind my fishies,,
894,10/10/20,4,5, good game for timepass.,,
895,10/10/20,4,5, game is absolutely brilliant,,
896,10/10/20,4,5, cool game rather addicting.,,
897,10/10/20,4,5, this game is funny,,
898,10/10/20,4,5, awesomely fun so cute,,
899,10/10/20,4,5, this game izz amazing,,
900,10/10/20,4,5, i luv this game,,
901,10/10/20,4,5, it's just fun.,,
902,10/10/20,4,5, i love this game.,,
903,10/10/20,4,5, the wonderful stress reliever.,,
904,10/10/20,4,5, i love tap fish,,
905,10/10/20,4,5, its a cool game,,
906,10/10/20,4,5, i love this game!!,,
907,10/10/20,4,5, great app love it,,
908,10/10/20,4,5, a most excellent game!!!,,
909,10/10/20,4,5, love it wonderful game.,,
910,10/10/20,4,5, i love this game!,,
911,10/10/20,4,5, my kids enjoy it.,,
912,10/10/20,4,5, a lot of fun,,
913,10/10/20,4,5, new update fixed issues.,,
914,10/10/20,4,5, can clean tank now,,
915,10/10/20,4,5, i love this game,,
916,10/10/20,4,5, my kids love it!,,
917,10/10/20,4,5, its an awesome app!,,
918,10/10/20,4,5, still worth it though!,,
919,10/10/20,4,5, totaly love this game,,
920,10/10/20,4,5, this game is awesome!,,
921,10/10/20,4,5, great lav it app,,
922,10/10/20,4,5, i love tap fish,,
923,10/10/20,4,5, great to pass time,,
924,10/10/20,4,5, love it frogs keep,,
925,10/10/20,4,5, more free fish bucks!,,
926,10/10/20,4,5, i love tap fish,,
927,10/10/20,4,5, fun to collect fish!,,
928,10/10/20,4,5, i love this game!,,
929,10/10/20,4,5, my kids enjoy it.,,
930,10/10/20,4,5, its an excellent game.,,
931,10/10/20,4,5," definitely a ""must download""",,
932,10/10/20,4,5, i love this app!,,
933,10/10/20,4,5, i love this game,,
934,10/10/20,4,5, so so so addicting!!!!,,
935,10/10/20,4,5, this game is fantastic,,
936,10/10/20,4,5, teaches my child responsibility.,,
937,10/10/20,4,5, a very addictive game! :-),,
938,10/10/20,4,5, i love this app!!,,
939,10/10/20,4,5, takes time and patiences,,
940,10/10/20,4,5, i like this game,,
941,10/10/20,4,5, this a great game.,,
942,10/10/20,4,5, great but... more frogs!,,
943,10/10/20,4,5, game is very addictive.,,
944,10/10/20,4,5, excellent  good  cool  game !,,
945,10/10/20,4,5, great game end of,,
946,10/10/20,4,5, this game is spectacular!!!!!!!!!!!!!,,
947,10/10/20,4,5, i really love it.,,
948,10/10/20,4,5, this game is awesome,,
949,10/10/20,4,5, i love this game,,
950,10/10/20,4,5, i love this game!,,
951,10/10/20,4,5, very addicting fun game:),,
952,10/10/20,4,5, i like this application,,
953,10/10/20,4,5, i like the game..,,
954,10/10/20,4,5, i love this game.,,
955,10/10/20,4,5, amazing graphics and detail!,,
956,10/10/20,4,5, kudos to tech supp!,,
957,10/10/20,4,5, this game is awesome!!!,,
958,10/10/20,4,5, this game is awesome,,
959,10/10/20,4,5, so cool and fun,,
960,10/10/20,4,5, highly addictive and fun!,,
961,10/10/20,4,5, i love this game!,,
962,10/10/20,4,5, the app is awesome!,,
963,10/10/20,4,5, i love this game !,,
964,10/10/20,4,5, i like the game.,,
965,10/10/20,4,5, great game would recommend,,
966,10/10/20,4,5, awesome game love it!!,,
967,10/10/20,4,5, a lot of fun!,,
968,10/10/20,4,5, i love this game!!,,
969,10/10/20,4,5, nice job i likes,,
970,10/10/20,4,5, this game is awesome.,,
971,10/10/20,4,5, gigapet for your phone.,,
972,10/10/20,4,5, i love tap fish,,
973,10/10/20,4,5, its a wonderful game,,
974,10/10/20,4,5, really good time killer,,
975,10/10/20,4,5, poptarts are good yummy!!!!!,,
976,10/10/20,4,5, with out the mess !,,
977,10/10/20,4,5, very responsive when needed.,,
978,10/10/20,4,5, i love this game!,,
979,10/10/20,4,5, i love this game.,,
980,10/10/20,4,5, fun and relaxing game.,,
981,10/10/20,4,5, i love the game!!!,,
982,10/10/20,4,5, awesome game few problems,,
983,10/10/20,4,5, i love this game.,,
984,10/10/20,4,5, awesome game love it,,
985,10/10/20,4,5, i love this game.,,
986,10/10/20,4,5, breeding fish is awesome!!!!!!!!,,
987,10/10/20,4,5, i just love it,,
988,10/10/20,4,5, nice slow paced game!!!,,
989,10/10/20,4,5, thanks for the game......,,
990,10/10/20,4,5, i love this app!,,
991,10/10/20,4,5, pretty fish and decorations!,,
992,10/10/20,4,5, great i love it,,
993,10/10/20,4,5, i like this game .,,
994,10/10/20,4,5, omg such cool fish,,
995,10/10/20,4,5, runs great on nexus 7!!,,
996,10/10/20,4,5, its slow going tho,,
997,10/10/20,4,5, cute and fun game.,,
998,10/10/20,4,5, i love this game!!,,
999,10/10/20,4,5, i love this game!!!!!,,
1000,10/10/20,4,5, my kiddos love it,,
1001,10/10/20,4,5, great to pass time!!!!,,
1002,10/10/20,4,5, a most excellent game!!!,,
1003,10/10/20,4,5, need me more fishbucks,,
1004,10/10/20,4,5, tap fish is awsome!,,
1005,10/10/20,4,5, fg fax vez muda,,
1006,10/10/20,4,5, i love this game:-),,
1007,10/10/20,4,5, love this crazy game!,,
1008,10/10/20,4,5, tap fish was one!!  :),,
1009,10/10/20,4,5, i really enjoy it.,,
1010,10/10/20,4,5, my son loves it,,
1011,10/10/20,4,5, hi awesome game wazzup.,,
1012,10/10/20,4,5, i rate tap fish 5 *,,
1013,10/10/20,4,5, i love this game.,,
1014,10/10/20,4,5, i love this app.,,
1015,10/10/20,4,5, i love this game!,,
1016,10/10/20,4,5, cool... sweet.....cool.... sweeet,,
1017,10/10/20,4,5, gigapet for your phone.,,
1018,10/10/20,4,5, but it running slow,,
1019,10/10/20,4,5, slow but fun game,,
1020,10/10/20,4,5, the foreclosing is frustrating,,
1021,10/10/20,4,5, so much fun great,,
1022,10/10/20,4,5, i cant stop playing.,,
1023,10/10/20,4,5, very addicting fun game!!,,
1024,10/10/20,4,5, getting addicted to it,,
1025,10/10/20,4,5, i love this game.,,
1026,10/10/20,4,5, i am quite angry.,,
1027,10/10/20,4,5, i loved the experience.,,
1028,10/10/20,4,5, hate the customer service.,,
1029,10/10/20,4,5, its a great game,,
1030,10/10/20,4,5, excelent for the stresss....,,
1031,10/10/20,4,5, nice and fun game!,,
1032,10/10/20,4,5, i really like it!,,
1033,10/10/20,4,5, very addictive great colours,,
1034,10/10/20,4,5, i love this game.,,
1035,10/10/20,4,5, i love this game,,
1036,10/10/20,4,5, i love this game....,,
1037,10/10/20,4,5, please try tap fish.,,
1038,10/10/20,4,5, great fun and addictive,,
1039,10/10/20,4,5, this is so relaxing.,,
1040,10/10/20,4,5, fake fish = good distraction,,
1041,10/10/20,4,5, i love this game,,
1042,10/10/20,4,5, i like this game,,
1043,10/10/20,4,5, i love this game,,
1044,10/10/20,4,5, i love this game,,
1045,10/10/20,4,5, gigapet for your phone.,,
1046,10/10/20,4,5, highly addictive and fun!,,
1047,10/10/20,4,5, i love this app.,,
1048,10/10/20,4,5, its a cool game.,,
1049,10/10/20,4,5, good variety of fish.,,
1050,10/10/20,4,5, u need keep working..,,
1051,10/10/20,4,5, i love this game,,
1052,10/10/20,4,5, this game is addicting!!!!,,
1053,10/10/20,4,5, this game is awesome,,
1054,10/10/20,4,5, i love this game!,,
1055,10/10/20,4,5, check out my tanks.,,
1056,10/10/20,4,5, looks like real aquarium,,
1057,10/10/20,4,5, this game is tight,,
1058,10/10/20,4,5, i love my fish,,
1059,10/10/20,4,5, fun game to play!,,
1060,10/10/20,4,5, i love this game,,
1061,10/10/20,4,5, love my fishie game,,
1062,10/10/20,4,5, this game is awesome,,
1063,10/10/20,4,5, this game works well.,,
1064,10/10/20,4,5, my kids love it,,
1065,10/10/20,4,5, my family is hooked.,,
1066,10/10/20,4,5, but forced to rate.,,
1067,10/10/20,4,5, this app is adicting!!!,,
1068,10/10/20,4,5, bt consumes lot battery,,
1069,10/10/20,4,5, love my fishy's <3,,
1070,10/10/20,4,5, love it love it,,
1071,10/10/20,4,5, i love this game,,
1072,10/10/20,4,5, i love this game,,
1073,10/10/20,4,5, awesome game love it.,,
1074,10/10/20,4,5, this game is great.,,
1075,10/10/20,4,5, i give it 5 stars,,
1076,10/10/20,4,5, but love the game. :),,
1077,10/10/20,4,5, awesome waste of time,,
1078,10/10/20,4,5, good app to download.,,
1079,10/10/20,4,5, i love this game.,,
1080,10/10/20,4,5, i love this game,,
1081,10/10/20,4,5, recommend the down load.,,
1082,10/10/20,4,5, i love this app,,
1083,10/10/20,4,5, i love this app.,,
1084,10/10/20,4,5, it a cool game.,,
1085,10/10/20,4,5, i love this game,,
1086,10/10/20,4,5, prettie when not dead.,,
1087,10/10/20,4,5, this game is tight,,
1088,10/10/20,4,5, very fun and addicting.,,
1089,10/10/20,4,5, great game and addicting,,
1090,10/10/20,4,5, great little time waster!,,
1091,10/10/20,4,5, great game...love it!,,
1092,10/10/20,4,5, i like lots yo!,,
1093,10/10/20,4,5, i love this app ?,,
1094,10/10/20,4,5, good game for timepass.,,
1095,10/10/20,4,5, like meth but better,,
1096,10/10/20,4,5, i love this app!,,
1097,10/10/20,4,5, i love this game!,,
1098,10/10/20,4,5, i recommend getting it.,,
1099,10/10/20,4,5, addictive and soooo fun,,
1100,10/10/20,4,5, i love tap fish,,
1101,10/10/20,4,5, i love this game,,
1102,10/10/20,4,5, i love this game!,,
1103,10/10/20,4,5, very fun and addicting.,,
1104,10/10/20,4,5, excellent game very fun,,
1105,10/10/20,4,5, nice game.... m enjoying,,
1106,10/10/20,4,5, i love this game,,
1107,10/10/20,4,5, great fun and easy,,
1108,10/10/20,4,5, very fun n chanleging 5 *,,
1109,10/10/20,4,5, i love this game.,,
1110,10/10/20,4,5, i like the breeding.,,
1111,10/10/20,4,5, all fishies must swim,,
1112,10/10/20,4,5, very fun and addicting,,
1113,10/10/20,4,5, i love this game.,,
1114,10/10/20,4,5, its a great game,,
1115,10/10/20,4,5, i love this app,,
1116,10/10/20,4,5, game its really fun.,,
1117,10/10/20,4,5, i cant stop playing.,,
1118,10/10/20,4,5, like the new upgrades,,
1119,10/10/20,4,5, this game is addi,,
1120,10/10/20,4,5, i love this game!,,
1121,10/10/20,4,5, yay free fish bucks,,
1122,10/10/20,4,5, tap fish nice game,,
1123,10/10/20,4,5, this game is spectacular,,
1124,10/10/20,4,5, this game is spectacular,,
1125,10/10/20,4,5, slow but fun game,,
1126,10/10/20,4,5, cool game i guess!,,
1127,10/10/20,4,5, great game so addicting,,
1128,10/10/20,4,5, i love this game,,
1129,10/10/20,4,5, time = tons of fun.,,
1130,10/10/20,4,5, when you level up..,,
1131,10/10/20,4,5, i love this game.,,
1132,10/10/20,4,5, i love this game,,
1133,10/10/20,4,5, its easy to play.,,
1134,10/10/20,4,5, i love tap fish,,
1135,10/10/20,4,5, it is sooo addicting,,
1136,10/10/20,4,5, this game is excellent!,,
1137,10/10/20,4,5, i love this game,,
1138,10/10/20,4,4, my baby luv it!!!!!!,,
1139,10/10/20,4,4, i love this game!!,,
1140,10/10/20,4,4, it's so addicting!,,
1141,10/10/20,4,4, fun and cute game.,,
1142,10/10/20,4,4, great app love it,,
1143,10/10/20,4,4, finally fixed by devs.,,
1144,10/10/20,4,4, i love this game!,,
1145,10/10/20,4,4, gotta love this game.,,
1146,10/10/20,4,4, keep the tasks coming!!!,,
1147,10/10/20,4,4, took everything away twice.,,
1148,10/10/20,4,4, i love this game!,,
1149,10/10/20,4,4, i enjoy this game.,,
1150,10/10/20,4,4, good waste of time,,
1151,10/10/20,4,4, other than that great,,
1152,10/10/20,4,4, its a nice game.,,
1153,10/10/20,4,4, awsome app very addicting,,
1154,10/10/20,4,4, this game is addictive.,,
1155,10/10/20,4,4, it's ddam guddd,,
1156,10/10/20,4,4, decent game time consuming,,
1157,10/10/20,4,4, good for killing time.,,
1158,10/10/20,4,4, my kids love it!,,
1159,10/10/20,4,4, its a awesome game.,,
1160,10/10/20,4,4, cute game and addictive,,
1161,10/10/20,4,4, i really like it!,,
1162,10/10/20,4,4, i love this game!,,
1163,10/10/20,4,4, my kids love it!,,
1164,10/10/20,4,4, f.b. a joke,,
1165,10/10/20,4,4, (samsung galaxy s2 epic 4g touch),,
1166,10/10/20,4,4, it's addictive fun,,
1167,10/10/20,4,4, this game is awsome,,
1168,10/10/20,4,4, i love this game!,,
1169,10/10/20,4,4, this game is great.,,
1170,10/10/20,4,4, the game is awesome!,,
1171,10/10/20,4,4, fun but very addictiv.,,
1172,10/10/20,4,4, this game is addicting!,,
1173,10/10/20,4,4, i love this gamw,,
1174,10/10/20,4,4, i love this game!,,
1175,10/10/20,4,4, hours of fish fun.,,
1176,10/10/20,4,4, its a cute game,,
1177,10/10/20,4,4, freeze sometimes but cool.,,
1178,10/10/20,4,4, practising mode is here,,
1179,10/10/20,4,4, fishbucks hard to get,,
1180,10/10/20,4,4, i love tap fish,,
1181,10/10/20,4,4, i love this game,,
1182,10/10/20,4,4, really addicting great game !,,
1183,10/10/20,4,1, i love tap fish!,,
1184,10/10/20,4,1, im nt gonna lie.,,
1185,10/10/20,4,1, i missed three missions!!!!!!,,
1186,10/10/20,4,1, so over u tapfish!!!!!,,
1187,10/10/20,4,1, very upset w tapfiah,,
1188,10/10/20,4,1, please restore my 70 tanks.,,
1189,10/10/20,4,1, my fish are dying.,,
1190,10/10/20,4,1, shame on you guys.,,
1191,10/10/20,4,1, this a great game.,,
1192,10/10/20,4,1, total waste of time.,,
1193,10/10/20,4,1, can't play it.,,
1194,10/10/20,4,1, keeps crashing so uninstalling,,
1195,10/10/20,4,1, wth happened to it?!?,,
1196,10/10/20,4,1, sry but no fun..,,
1197,10/10/20,4,1, uninstalled after a day,,
1198,10/10/20,4,1, this app is epic,,
1199,10/10/20,4,1, just spend like 29 bucks .,,
1200,10/10/20,4,1, so all 29 bucks lost.,,
1201,10/10/20,4,1, my connection is fine,,
1202,10/10/20,4,1, zzz everything so tiny..,,
1203,10/10/20,4,1, this is reallly bullshit,,
1204,10/10/20,4,1, i hate this game.,,
1205,10/10/20,4,1, 0 stars if i could.,,
1206,10/10/20,4,1, 0 stars if i could.,,
1207,10/10/20,4,1, give me a break!!,,
1208,10/10/20,4,3, its alot of fun.,,
1209,10/10/20,4,3, its an ok game!!!,,
1210,10/10/20,4,3, otherwise a great app.,,
1211,10/10/20,4,3, forces close on opening.,,
1212,10/10/20,4,3, fish look mostly realistic.,,
1213,10/10/20,4,3, i like this app.,,
1214,10/10/20,4,3, fix this problem,, tnx!
1215,10/10/20,4,3, super annoying and inconvenient.,,
